EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58305001;2;01/07/1976;;1;1;472,996;169,461;284,591;5;23;1;1;1;;0;195,208;207,703;241,194;389,117;472,996;460,626;429,065;429,065;393,738;377,658;400,709;322,384;377,658;389,117;382,226;268,569;270,567;254,739;227,939;204,102;184,74;195,208;169,461;171,134;207,703;207,703;226,069;211,328;196,975;186,469;171,134;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/1976;;1;1;472,996;176,189;263,3;6;23;1;1;1;;0;412,432;377,658;379,939;366,333;389,117;472,996;436,271;311,74;250,839;246,964;222,348;216,811;231,697;226,069;241,194;250,839;235,478;195,208;222,348;209,512;235,478;204,102;176,189;222,348;213,149;186,469;186,469;177,886;205,899;195,208;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/1976;;1;1;453,266;184,74;266,557;30;16;1;1;1;;0;231,697;214,977;195,208;250,839;222,348;213,149;195,208;222,348;204,102;250,839;260,631;311,74;290,871;231,697;241,194;184,74;252,786;222,348;222,348;235,478;250,839;290,871;260,631;284,72;256,697;393,738;270,567;322,384;424,286;453,266;400,709;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/1976;;1;1;536,734;195,208;346,888;14;4;1;1;1;;0;213,149;222,348;250,839;195,208;250,839;241,194;260,631;274,582;270,567;472,996;436,271;424,286;472,996;536,734;448,384;424,286;333,166;377,658;377,658;400,709;400,709;355,142;424,286;448,384;407,727;377,658;355,142;270,567;231,697;250,839;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/1976;;1;1;575,644;174,497;368,828;28;23;1;1;1;;0;412,432;498,115;472,996;448,384;472,996;463,09;448,384;429,065;417,158;472,996;460,626;436,271;472,996;475,485;448,384;198,747;214,977;214,977;245,035;195,208;237,378;183,017;174,497;195,208;200,526;311,74;503,2;575,644;453,266;389,117;311,74;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/1976;;1;1;575,644;195,208;434,817;29;2;1;1;1;;0;280,648;195,208;424,286;366,333;400,709;412,432;453,266;412,432;472,996;510,864;472,996;448,384;436,271;441,101;448,384;412,432;463,09;477,979;485,492;436,271;436,271;391,425;436,271;443,523;448,384;460,626;477,979;488,007;575,644;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58305001;2;01/01/1976;;1;1;720,147;204,102;376,38;15;24;1;1;1;;0;355,142;241,194;391,425;414,793;441,101;366,333;377,658;400,709;448,384;355,142;523,737;628,72;588,745;601,958;720,147;424,286;389,117;311,74;250,839;237,378;205,899;241,194;250,839;204,102;216,811;270,567;448,384;355,142;250,839;389,117;366,333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/1975;;1;1;510,864;188,205;290,905;26;17;1;1;1;;0;344,086;235,478;222,348;224,206;227,939;229,815;231,697;226,069;241,194;280,648;231,697;231,697;233,584;260,631;241,194;195,208;188,205;207,703;355,142;311,74;301,235;262,607;311,74;400,709;426,673;510,864;448,384;400,709;377,658;366,333;290,871;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/1975;;1;1;938,779;177,886;266,534;26;9;1;1;1;;0;220,496;224,206;220,496;207,703;205,899;213,149;209,512;196,975;177,886;270,567;233,584;250,839;222,348;216,811;250,839;204,102;188,205;264,588;262,607;243,112;235,478;213,149;222,348;260,631;280,648;938,779;523,737;333,166;233,584;270,567;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/1975;;1;1;224,206;177,886;199,27;12;21;1;1;1;;0;188,205;204,102;202,311;196,975;189,946;196,975;181,301;195,208;196,975;188,205;213,149;224,206;204,102;179,59;195,208;196,975;209,512;222,348;214,977;196,975;177,886;196,975;195,208;196,975;196,975;200,526;216,811;188,205;205,899;198,747;205,899;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/1975;;1;1;231,697;171,134;187,59;19;5;1;1;1;;0;186,469;202,311;177,886;198,747;171,134;171,134;188,205;177,886;196,975;177,886;171,134;172,812;177,886;184,74;179,59;179,59;181,301;191,694;231,697;224,206;186,469;181,301;179,59;205,899;189,946;186,469;183,017;195,208;181,301;195,208;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/1975;;1;1;205,899;169,461;188,583;2;19;1;1;1;;0;177,886;205,899;189,946;191,694;200,526;177,886;188,205;198,747;189,946;196,975;189,946;204,102;196,975;188,205;171,134;177,886;184,74;181,301;169,461;204,102;195,208;177,886;177,886;177,886;188,205;181,301;195,208;196,975;196,975;189,946;183,017;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/1975;;1;1;205,899;126,98;162,73;21;13;1;1;1;;0;139,492;137,889;139,492;149,347;144,368;156,144;154,428;142,732;144,368;139,492;134,717;139,492;126,98;126,98;133,147;130,042;137,889;136,297;189,946;195,208;205,899;188,205;189,946;205,899;198,747;195,208;195,208;183,017;205,899;188,205;189,946;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/1975;;1;1;152,723;126,98;137,025;21;4;1;1;1;;0;130,042;134,717;146,016;126,98;134,717;128,505;139,492;133,147;134,717;137,889;139,492;130,042;133,147;130,042;137,889;126,98;147,676;137,889;133,147;139,492;152,723;136,297;133,147;141,106;136,297;136,297;139,492;136,297;152,723;144,368;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/1975;;1;1;159,612;113,747;133,724;5;17;1;1;1;;0;128,505;125,466;125,466;152,723;159,612;139,492;137,889;115,174;128,505;125,466;128,505;133,147;126,98;136,297;131,589;126,98;113,747;126,98;125,466;133,147;136,297;144,368;136,297;149,347;134,717;128,505;137,889;149,347;136,297;128,505;142,732;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/1975;;1;1;236,737;119,52;153,013;1;7;1;1;1;;0;236,737;175,792;161,363;144,368;179,517;172,115;119,52;147,676;136,297;149,347;144,368;149,347;131,589;120,99;142,732;157,872;154,428;151,029;154,428;154,428;142,732;133,147;166,686;161,363;163,126;164,9;144,368;136,297;152,723;141,106;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/1975;;1;1;950,118;123,963;215,495;1;30;1;1;1;;0;950,118;654,989;271,408;296,135;303,809;322,179;225,812;166,686;185,193;166,686;163,126;159,612;136,297;137,889;141,106;172,115;159,612;147,676;146,016;144,368;139,492;149,347;149,347;139,492;170,294;166,686;157,872;136,297;130,042;123,963;166,686;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/1975;;1;1;584,272;149,347;241,066;28;17;1;1;1;;0;259,532;247,976;161,363;154,428;204,893;202,869;170,294;204,893;247,976;434,235;283,608;296,135;296,135;225,812;204,893;166,686;149,347;161,363;170,294;236,737;241,194;278,689;219,407;296,135;152,723;175,792;322,179;584,272;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/1975;;1;1;570,656;112,331;247,305;15;28;1;1;1;;0;207,114;287,47;336,051;259,646;316,294;259,646;254,203;250,598;259,646;278,083;306,577;241,666;492,62;543,948;570,656;296,135;225,812;194,892;215,199;166,686;173,948;159,612;141,106;166,686;157,872;141,106;126,98;112,331;166,686;181,397;175,792;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/1974;;1;1;485,872;188,936;260,699;25;9;1;1;1;;0;207,114;197,125;202,098;213,871;217,279;208,796;200,435;197,125;188,936;207,114;207,114;207,114;195,477;224,152;408,5;314,342;356,233;397,842;419,257;324,145;218,99;254,203;210,483;346,089;485,872;376,832;224,152;224,152;207,114;224,152;215,573;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/1974;;1;1;217,279;165,75;194,663;14;26;1;1;1;;0;185,696;173,991;179,009;185,696;192,197;198,777;202,098;205,437;210,483;207,114;205,437;202,098;200,435;217,279;202,098;207,114;212,175;217,279;198,777;188,936;190,564;192,197;179,009;179,009;190,564;165,75;173,991;198,777;185,696;192,197;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/1974;;1;1;259,646;185,696;207,254;29;12;1;1;1;;0;202,098;207,114;210,483;203,765;213,871;202,098;193,835;200,435;190,564;193,835;193,835;185,696;207,114;187,314;200,435;207,114;208,796;212,175;231,101;241,666;210,483;239,893;207,114;190,564;190,564;197,125;202,098;190,564;259,646;236,362;207,114;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/1974;;1;1;245,225;182,386;206,096;27;10;1;1;1;;0;193,835;202,098;213,871;210,483;208,796;218,99;218,99;202,098;197,125;182,386;190,564;190,564;185,696;197,125;193,835;208,796;207,114;232,85;229,356;227,617;236,362;202,098;188,936;185,696;236,362;182,386;245,225;218,99;184,083;190,564;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/1974;;1;1;243,443;200,435;214,81;31;19;1;1;1;;0;217,279;227,617;213,871;205,437;202,098;213,871;241,666;241,666;210,483;208,796;203,765;202,098;207,114;213,871;210,483;210,483;213,871;205,437;200,435;207,114;224,152;207,114;222,426;220,706;225,882;224,152;205,437;202,098;202,098;224,152;243,443;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/1974;;1;1;231,101;185,696;204,231;31;1;1;1;1;;0;185,696;187,314;202,098;193,835;190,564;198,777;198,777;205,437;213,871;202,098;208,796;208,796;215,573;202,098;200,435;202,098;212,175;200,435;205,437;224,152;217,279;207,114;208,796;203,765;205,437;202,098;207,114;190,564;188,936;210,483;231,101;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/1974;;1;1;245,225;182,386;208,596;13;25;1;1;1;;0;203,765;217,279;202,098;213,871;217,279;202,098;207,114;205,437;207,114;188,936;200,435;213,871;245,225;190,564;193,835;208,796;203,765;213,871;202,098;207,114;210,483;231,101;224,152;207,114;182,386;224,152;227,617;202,098;200,435;203,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/1974;;1;1;330,079;185,696;214,593;2;18;1;1;1;;0;238,125;330,079;236,362;218,99;202,098;220,706;231,101;217,279;231,101;217,279;207,114;200,435;195,477;198,777;200,435;212,175;192,197;185,696;202,098;207,114;215,573;222,426;213,871;218,99;212,175;200,435;193,835;215,573;217,279;193,835;203,765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/1974;;1;1;481,322;215,573;330,306;5;25;1;1;1;;0;356,233;360,319;452,126;412,791;481,322;474,527;395,723;316,294;318,25;306,577;316,294;274,36;287,47;408,5;368,543;296,969;259,646;463,278;330,079;419,257;356,233;287,47;259,646;239,893;215,573;218,99;360,319;222,426;218,99;231,101;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/1974;;1;1;993,523;193,835;408,287;26;3;1;1;1;;0;210,483;202,098;193,835;198,777;234,604;247,011;259,646;239,893;229,356;236,362;218,99;252,398;239,893;207,114;234,604;218,99;202,098;234,604;441,071;592,207;664,638;868,189;876,617;745,314;896,395;993,523;868,189;350,134;423,588;467,766;408,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/1974;;1;1;700,663;207,114;324,235;3;24;1;1;1;;0;387,286;410,643;700,663;560,718;511,167;572,756;490,437;441,071;438,872;350,134;259,646;241,666;224,152;213,871;212,175;217,279;220,706;231,101;259,646;236,362;300,799;259,646;259,646;207,114;231,101;217,279;210,483;212,175;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/1974;;1;1;634,304;259,646;381,427;17;10;1;1;1;;0;425,76;421,421;318,25;370,609;370,609;376,832;393,608;336,051;276,219;259,646;259,646;374,754;346,089;274,36;356,233;553,539;634,304;527,502;402,093;370,609;352,163;389,389;346,089;340,053;364,423;360,319;385,187;406,36;397,842;406,36;427,935;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/1973;;1;1;582,453;173,991;358,134;21;12;1;1;1;;0;203,765;210,483;224,152;248,802;296,969;268,808;241,666;259,646;220,706;224,152;212,175;173,991;243,443;316,294;276,219;266,966;278,083;508,849;497,313;567,93;582,453;580,023;441,071;467,766;441,071;532,202;534,558;544,019;421,421;395,723;421,421;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/1973;;1;1;296,969;173,991;218,479;19;25;1;1;1;;0;250,598;220,706;224,152;217,279;182,386;207,114;215,573;197,125;205,437;207,114;212,175;207,114;224,152;232,85;256,013;234,604;197,125;192,197;296,969;241,666;198,777;205,437;224,152;229,356;173,991;224,152;225,882;222,426;222,426;205,437;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/1973;;1;1;346,089;162,498;208,155;31;15;1;1;1;;0;182,386;197,125;185,696;197,125;190,564;187,314;197,125;180,695;276,219;306,577;256,013;232,85;203,765;179,009;162,498;188,936;170,676;184,083;197,125;198,777;182,386;170,676;205,437;203,765;225,882;210,483;213,871;207,114;205,437;207,114;346,089;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/1973;;1;1;222,426;152,891;190,594;7;24;1;1;1;;0;184,083;200,435;213,871;212,175;197,125;205,437;222,426;190,564;202,098;200,435;202,098;195,477;205,437;173,991;190,564;164,121;172,33;205,437;173,991;173,991;170,676;210,483;210,483;152,891;170,676;192,197;164,121;197,125;179,009;184,083;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/1973;;1;1;215,573;180,695;202,051;18;13;1;1;1;;0;200,435;200,435;213,871;207,114;202,098;205,437;203,765;202,098;195,477;190,564;190,564;188,936;180,695;208,796;212,175;212,175;212,175;215,573;208,796;198,777;197,125;203,765;198,777;202,098;207,114;197,125;212,175;203,765;213,871;197,125;180,695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/1973;;1;1;265,129;170,676;199,776;5;9;1;1;1;;0;207,114;198,777;212,175;220,706;265,129;190,564;205,437;175,658;170,676;195,477;185,696;195,477;185,696;210,483;208,796;195,477;184,083;200,435;203,765;218,99;207,114;208,796;188,936;192,197;192,197;207,114;182,386;188,936;190,564;198,777;205,437;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/1973;;1;1;234,604;177,33;206,291;27;10;1;1;1;;0;208,796;210,483;203,765;205,437;220,706;205,437;205,437;208,796;207,114;177,33;190,564;200,435;195,477;208,796;205,437;198,777;203,765;208,796;203,765;202,098;207,114;202,098;200,435;200,435;222,426;215,573;234,604;210,483;210,483;213,871;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/1973;;1;1;289,361;198,777;238,53;5;31;1;1;1;;0;243,443;241,666;254,203;270,654;289,361;285,584;272,504;263,297;254,203;245,225;236,362;239,893;239,893;234,604;241,666;245,225;247,011;232,85;227,617;208,796;212,175;238,125;212,175;213,871;220,706;238,125;227,617;229,356;213,871;215,573;198,777;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/1973;;1;1;368,543;222,426;273,73;1;11;1;1;1;;0;368,543;362,369;352,163;336,051;330,079;296,969;274,36;261,469;252,398;239,893;222,426;222,426;236,362;245,225;274,36;285,584;293,156;285,584;266,966;254,203;241,666;231,101;234,604;241,666;248,802;259,646;266,966;278,083;281,825;266,966;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/1973;;1;1;356,233;203,765;259,3;31;6;1;1;1;;0;234,604;231,101;220,706;215,573;208,796;203,765;213,871;220,706;227,617;236,362;248,802;259,646;266,966;289,361;296,969;283,702;272,504;263,297;270,654;281,825;289,361;287,47;281,825;274,36;266,966;259,646;259,646;259,646;266,966;289,361;356,233;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/1973;;1;1;490,437;217,279;350,552;7;26;1;1;1;;0;427,935;441,071;452,126;463,278;472,269;474,527;490,437;481,322;472,269;456,575;438,872;412,791;383,092;350,134;308,511;302,72;296,969;289,361;272,504;259,646;252,398;247,011;245,225;236,362;224,152;217,279;218,99;227,617;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/1973;;1;1;449,907;322,176;376,172;18;14;1;1;1;;0;350,134;362,369;376,832;370,609;362,369;354,195;350,134;344,073;346,089;348,109;342,061;334,056;326,119;322,176;334,056;350,134;360,319;449,907;438,872;425,76;417,098;408,5;399,966;391,496;399,966;408,5;404,225;376,832;391,496;402,093;412,791;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/1972;;1;1;378,915;222,426;293,027;4;21;2;2;2;;0;362,369;366,48;374,754;378,915;370,609;364,423;354,195;342,061;334,056;306,577;296,969;287,47;279,952;276,219;266,966;261,469;252,398;243,443;234,604;227,617;222,426;224,152;229,356;232,85;241,666;254,203;265,129;291,256;302,72;310,45;328,097;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/1972;;1;1;354,195;217,279;271,069;30;9;1;1;1;;0;257,827;265,129;265,129;257,827;248,802;241,666;232,85;225,882;217,279;218,99;222,426;229,356;234,604;243,443;247,011;254,203;261,469;268,808;272,504;279,952;287,47;291,256;298,881;310,45;318,25;322,176;326,119;334,056;344,073;354,195;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/1972;;1;1;306,577;134,368;211,403;19;13;1;1;1;;0;196,175;199,323;202,49;210,489;196,175;188,936;175,658;164,121;156,068;149,74;141,973;137,39;134,368;134,368;134,368;134,368;137,39;140,439;306,577;302,72;300,799;298,881;298,881;291,256;283,702;276,219;268,808;259,646;250,598;239,893;241,666;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/1972;;1;1;204,08;174,669;189,262;1;15;1;1;1;;0;204,08;199,323;197,746;196,175;189,935;180,718;182,242;180,718;183,771;186,843;189,935;193,045;183,771;180,718;174,669;180,718;183,771;186,843;186,843;183,771;186,843;186,843;189,935;189,935;193,045;194,608;199,323;200,904;194,608;196,175;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/1972;;1;1;221,881;202,49;210,617;4;17;1;1;1;;0;212,102;215,344;216,971;221,881;215,344;221,881;218,603;215,344;213,721;216,971;212,102;208,88;207,275;205,675;208,88;208,88;202,49;202,49;207,275;208,88;212,102;213,721;208,88;207,275;208,88;212,102;205,675;202,49;205,675;205,675;205,675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/1972;;1;1;216,971;199,323;211,232;5;8;1;1;1;;0;212,102;213,721;212,102;210,489;216,971;210,489;207,275;199,323;200,904;207,275;213,721;212,102;215,344;216,971;215,344;215,344;210,489;212,102;212,102;213,721;210,489;207,275;212,102;213,721;208,88;212,102;212,102;207,275;207,275;215,344;213,721;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/1972;;1;1;223,527;196,175;209,18;27;5;1;1;1;;0;215,344;210,489;204,08;197,746;196,175;200,904;205,675;204,08;207,275;207,275;208,88;208,88;210,489;213,721;213,721;212,102;205,675;207,275;210,489;212,102;207,275;204,08;202,49;210,489;210,489;216,971;223,527;221,881;215,344;210,489;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/1972;;1;1;215,344;191,488;202,948;18;3;1;1;1;;0;202,49;196,175;191,488;193,045;193,045;193,045;194,608;196,175;200,904;196,175;194,608;202,49;204,08;197,746;199,323;204,08;208,88;215,344;208,88;204,08;207,275;210,489;207,275;204,08;202,49;197,746;210,489;213,721;215,344;212,102;213,721;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/1972;;1;1;357,457;180,718;247,8;1;27;1;1;1;;0;357,457;351,579;345,738;349,628;345,738;339,933;330,341;326,533;282,145;218,603;213,721;241,93;228,492;240,235;233,498;216,971;212,102;212,102;216,971;221,881;212,102;204,08;200,904;191,488;191,488;189,935;180,718;185,305;193,045;199,323;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/1972;;1;1;640,527;361,396;469,945;2;26;1;1;1;;0;616,243;640,527;635,642;409,911;397,568;397,568;460,683;469,359;462,846;465,013;484,689;500,203;502,434;509,15;522,681;534,059;547,834;536,346;513,646;480,29;422,395;399,615;391,45;482,488;587,57;361,396;373,309;365,351;369,322;365,351;363,371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/1972;;1;1;625,914;361,396;444,633;25;3;1;1;1;;0;412,617;387,244;361,396;377,313;389,418;389,418;365,351;365,351;367,334;373,309;367,334;377,313;399,615;399,615;387,391;375,309;385,367;395,525;405,781;422,395;445,645;475,906;580,482;599,455;625,914;618,656;616,243;613,834;613,834;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58305001;2;01/01/1972;;1;1;502,664;209;337,208;30;24;1;1;1;;0;380,999;374,793;333,005;314,258;296,165;296,165;288,609;338,483;395,632;404,09;395,632;368,627;362,501;327,582;303,839;288,609;283,637;283,637;283,637;419,057;234,55;225,835;283,637;209;370,678;391,43;346,801;344,014;349,601;502,664;456,279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/1971;;1;1;500,142;200,877;315,915;23;20;1;1;1;;0;264,27;291,114;293,633;266,646;252,585;254,897;252,585;281,171;286,116;301,268;319,547;319,547;291,114;259,558;238,983;245,727;241,219;232,353;219,429;200,877;296,165;296,165;500,142;500,142;475,309;458,507;412,617;344,014;389,335;416,906;391,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/1971;;1;1;241,219;200,877;214,934;20;8;1;1;1;;0;221,552;232,353;223,687;221,552;217,318;217,318;213,134;200,877;200,877;213,134;215,22;213,134;221,552;225,835;213,134;213,134;204,914;204,914;204,914;241,219;213,134;200,877;209;225,835;204,914;209;227,995;219,429;213,134;204,914;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/1971;;1;1;225,835;185,212;211,961;29;22;1;1;1;;0;211,061;211,061;221,552;215,22;215,22;215,22;209;213,134;213,134;219,429;223,687;223,687;217,318;215,22;206,951;213,134;211,061;213,134;211,061;213,134;196,888;185,212;185,212;189,056;196,888;221,552;217,318;221,552;225,835;217,318;221,552;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/1971;;1;1;243,467;192,948;217,526;9;1;1;1;1;;0;192,948;211,061;211,061;213,134;217,318;219,429;221,552;230,168;243,467;227,995;213,134;223,687;227,995;217,318;213,134;211,061;211,061;209;211,061;213,134;211,061;211,061;209;209;217,318;241,219;223,687;221,552;225,835;217,318;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
